id,name,category,primary_muscles,difficulty,image_url
Suspended_Reverse_Crunch,Encogimiento Invertido en Suspensión (TRX),Otros,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Suspended_Reverse_Crunch/0.jpg
Suspended_Row,Remo en Suspensión (TRX),Otros,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Suspended_Row/0.jpg
Suspended_Split_Squat,Sentadilla Búlgara en Suspensión (TRX),Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Suspended_Split_Squat/0.jpg
Svend_Press,Press Svend (Pecho),Otros,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Svend_Press/0.jpg
T-Bar_Row_with_Handle,Remo en T con Agarre,Barra,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/T-Bar_Row_with_Handle/0.jpg
Tate_Press,Press Tate (Tríceps con Mancuernas),Mancuerna,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Tate_Press/0.jpg
The_Straddle,Estiramiento en V (The Straddle),,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/The_Straddle/0.jpg
Thigh_Abductor,Abductores en Máquina,Máquina,Abductores,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Thigh_Abductor/0.jpg
Thigh_Adductor,Aductores en Máquina,Máquina,Aductores,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Thigh_Adductor/0.jpg
Tire_Flip,Volteo de Neumático (Strongman),Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Tire_Flip/0.jpg
Toe_Touchers,Toques de Punteras (Abdominales),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Toe_Touchers/0.jpg
Torso_Rotation,Rotación de Torso en Fitball,Fitball,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Torso_Rotation/0.jpg
Trail_Running_Walking,Correr/Caminar por Senderos,,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Trail_Running_Walking/0.jpg
Trap_Bar_Deadlift,Peso Muerto con Barra Hexagonal (Trap Bar),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Trap_Bar_Deadlift/0.jpg
Tricep_Dumbbell_Kickback,Patada de Tríceps con Mancuerna,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Tricep_Dumbbell_Kickback/0.jpg
Tricep_Side_Stretch,Estiramiento Lateral de Tríceps,,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Tricep_Side_Stretch/0.jpg
Triceps_Overhead_Extension_with_Rope,Copa en Polea con Cuerda (Tríceps),Polea,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Triceps_Overhead_Extension_with_Rope/0.jpg
Triceps_Pushdown,Extensión de Tríceps en Polea (Jalón de Tríceps),Polea,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Triceps_Pushdown/0.jpg
Triceps_Pushdown_-_Rope_Attachment,Extensión de Tríceps en Polea con Cuerda,Polea,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Triceps_Pushdown_-_Rope_Attachment/0.jpg
Triceps_Pushdown_-_V-Bar_Attachment,Extensión de Tríceps en Polea con Barra en V,Polea,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Triceps_Pushdown_-_V-Bar_Attachment/0.jpg
Triceps_Stretch,Estiramiento de Tríceps,,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Triceps_Stretch/0.jpg
Tuck_Crunch,Encogimiento Agrupado (Tuck Crunch),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Tuck_Crunch/0.jpg
Two-Arm_Dumbbell_Preacher_Curl,Curl Predicador con Mancuernas (Doble),Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Two-Arm_Dumbbell_Preacher_Curl/0.jpg
Two-Arm_Kettlebell_Clean,Cargada con Kettlebells a dos Manos (Double Clean),Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Two-Arm_Kettlebell_Clean/0.jpg
Two-Arm_Kettlebell_Jerk,Envión con Kettlebells a dos Manos (Double Jerk),Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Two-Arm_Kettlebell_Jerk/0.jpg
Two-Arm_Kettlebell_Military_Press,Press Militar con Kettlebells a dos Manos,Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Two-Arm_Kettlebell_Military_Press/0.jpg
Two-Arm_Kettlebell_Row,Remo con Kettlebells a dos Manos,Kettlebell,Espalda Media,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Two-Arm_Kettlebell_Row/0.jpg
Underhand_Cable_Pulldowns,Jalón al Pecho Supino en Polea,Polea,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Underhand_Cable_Pulldowns/0.jpg
Upper_Back-Leg_Grab,Abrazo de Piernas boca arriba (Estiramiento Espaldar),,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Upper_Back-Leg_Grab/0.jpg
Upper_Back_Stretch,Estiramiento de Espalda Alta,,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Upper_Back_Stretch/0.jpg
Upright_Barbell_Row,Remo al Mentón con Barra,Barra,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Upright_Barbell_Row/0.jpg
Upright_Cable_Row,Remo al Mentón en Polea,Polea,Trapecio,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Upright_Cable_Row/0.jpg
Upright_Row_-_With_Bands,Remo al Mentón con Bandas,Banda,Trapecio,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Upright_Row_-_With_Bands/0.jpg
Upward_Stretch,Estiramiento Hacia Arriba,,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Upward_Stretch/0.jpg
V-Bar_Pulldown,Jalón al Pecho con Agarre Estrecho en V,Polea,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/V-Bar_Pulldown/0.jpg
V-Bar_Pullup,Dominadas con Agarre Neutro Estrecho (Barra en V),Peso Corporal,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/V-Bar_Pullup/0.jpg
Vertical_Swing,Swing Vertical con Mancuerna,Mancuerna,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Vertical_Swing/0.jpg
Walking_Treadmill,Caminar en Cinta,Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Walking_Treadmill/0.jpg
Weighted_Ball_Hyperextension,Hiperextensiones sobre Fitball con Peso,Fitball,Espalda Baja,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Ball_Hyperextension/0.jpg
Weighted_Ball_Side_Bend,Flexión Lateral con Fitball y Peso,Fitball,Abdominales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Ball_Side_Bend/0.jpg
Weighted_Bench_Dip,Fondos en Banco con Peso,Otros,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Bench_Dip/0.jpg
Weighted_Crunches,Encogimientos Abdominales con Carga (Crunches con Peso),Balón Medicinal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Crunches/0.jpg
Weighted_Jump_Squat,Sentadilla con Salto y Peso (Barra),Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Jump_Squat/0.jpg
Weighted_Pull_Ups,Dominadas con Lastre (Weighted Pull Ups),Otros,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Pull_Ups/0.jpg
Weighted_Sissy_Squat,Sentadilla Sissy con Peso,Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Sissy_Squat/0.jpg
Weighted_Sit-Ups_-_With_Bands,Abdominales Sit-ups Lastrados con Bandas,Otros,Abdominales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Sit-Ups_-_With_Bands/0.jpg
Weighted_Squat,Sentadilla con Carga (Peso Corporal/Otros),Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Weighted_Squat/0.jpg
Wide-Grip_Barbell_Bench_Press,Press de Banca Agarre Ancho con Barra,Barra,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Barbell_Bench_Press/0.jpg
Wide-Grip_Decline_Barbell_Bench_Press,Press de Banca Declinado Agarre Ancho con Barra,Barra,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Decline_Barbell_Bench_Press/0.jpg
Wide-Grip_Decline_Barbell_Pullover,Pullover Declinado Agarre Ancho con Barra,Barra,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Decline_Barbell_Pullover/0.jpg
Wide-Grip_Lat_Pulldown,Jalón al Pecho Agarre Ancho,Polea,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Lat_Pulldown/0.jpg
Wide-Grip_Pulldown_Behind_The_Neck,Jalón Tras Nuca Agarre Ancho,Polea,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Pulldown_Behind_The_Neck/0.jpg
Wide-Grip_Rear_Pull-Up,Dominadas Tras Nuca Agarre Ancho,Peso Corporal,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Rear_Pull-Up/0.jpg
Wide-Grip_Standing_Barbell_Curl,Curl de Bíceps de Pie Agarre Ancho con Barra,Barra,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Standing_Barbell_Curl/0.jpg
Wide_Stance_Barbell_Squat,Sentadilla Sumo con Barra (Wide Stance),Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide_Stance_Barbell_Squat/0.jpg
Wide_Stance_Stiff_Legs,Peso Muerto Piernas Rígidas Base Ancha,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide_Stance_Stiff_Legs/0.jpg
Wind_Sprints,Sprints de Viento (Velocidad),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wind_Sprints/0.jpg
Windmills,Molinos (Windmills),,Abductores,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Windmills/0.jpg
Worlds_Greatest_Stretch,El Mejor Estiramiento del Mundo (World's Greatest Stretch),,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Worlds_Greatest_Stretch/0.jpg
Wrist_Circles,Giros de Muñeca (Movilidad),Peso Corporal,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wrist_Circles/0.jpg
Wrist_Roller,Rodillo de Muñeca (Antebrazo),Otros,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wrist_Roller/0.jpg
Wrist_Rotations_with_Straight_Bar,Rotaciones de Muñeca con Barra Recta,Barra,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wrist_Rotations_with_Straight_Bar/0.jpg
Yoke_Walk,Paseo del Yugo (Yoke Walk - Strongman),Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Yoke_Walk/0.jpg
Zercher_Squats,Sentadilla Zercher,Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Zercher_Squats/0.jpg
Zottman_Curl,Curl Zottman,Mancuerna,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Zottman_Curl/0.jpg
Zottman_Preacher_Curl,Curl Zottman en Banco Predicador,Mancuerna,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Zottman_Preacher_Curl/0.jpg
